date;activity
2008-12-01 05:48:09;bed right, pressure mat OFF
2008-12-01 05:48:15;bed right, pressure mat ON
2008-12-01 05:48:16;bed right, pressure mat OFF
2008-12-01 05:48:43;bed right, pressure mat ON
2008-12-01 05:48:44;bed right, pressure mat OFF
2008-12-01 05:48:46;bed right, pressure mat ON
2008-12-01 05:48:47;bed right, pressure mat OFF
2008-12-01 05:50:02;bed right, pressure mat ON
2008-12-01 05:50:03;bed right, pressure mat OFF
2008-12-01 05:50:32;bed right, pressure mat ON
2008-12-01 05:50:33;bed right, pressure mat OFF
2008-12-01 05:56:57;bed right, pressure mat ON
2008-12-01 05:56:58;bed right, pressure mat OFF
2008-12-01 06:02:59;bed right, pressure mat ON
2008-12-01 06:03:00;bed right, pressure mat OFF
2008-12-01 06:03:03;bed right, pressure mat ON
2008-12-01 06:03:04;bed right, pressure mat OFF
2008-12-01 06:03:16;bed right, pressure mat ON
2008-12-01 06:03:17;bed right, pressure mat OFF
2008-12-01 06:03:18;bed right, pressure mat ON
2008-12-01 06:03:19;bed right, pressure mat OFF
2008-12-01 06:03:23;bed right, pressure mat ON
2008-12-01 06:03:24;bed right, pressure mat OFF
2008-12-01 06:03:26;bed right, pressure mat ON
2008-12-01 06:03:27;bed right, pressure mat OFF
2008-12-01 06:03:45;bed right, pressure mat ON
2008-12-01 06:03:46;bed right, pressure mat OFF
2008-12-01 06:03:50;bed right, pressure mat ON
2008-12-01 06:03:51;bed right, pressure mat OFF
2008-12-01 06:03:55;bed right, pressure mat ON
2008-12-01 06:03:56;bed right, pressure mat OFF
2008-12-01 06:04:10;bed right, pressure mat ON
2008-12-01 06:04:11;bed right, pressure mat OFF
2008-12-01 06:04:14;bed right, pressure mat ON
2008-12-01 06:04:15;bed right, pressure mat OFF
2008-12-01 06:04:26;bed right, pressure mat ON
2008-12-01 06:04:27;bed right, pressure mat OFF
2008-12-01 06:04:28;bed right, pressure mat ON
2008-12-01 06:04:29;bed right, pressure mat OFF
2008-12-01 06:04:31;bed right, pressure mat ON
2008-12-01 06:04:32;bed right, pressure mat OFF
2008-12-01 06:04:33;bed right, pressure mat ON
2008-12-01 06:04:34;bed right, pressure mat OFF
2008-12-01 06:04:35;bed right, pressure mat ON
2008-12-01 06:04:36;bed right, pressure mat OFF
2008-12-01 06:04:40;bed right, pressure mat ON
2008-12-01 06:04:41;bed right, pressure mat OFF
2008-12-01 06:04:43;bed right, pressure mat ON
2008-12-01 06:04:44;bed right, pressure mat OFF
2008-12-01 06:04:52;bed right, pressure mat ON
2008-12-01 06:04:53;bed right, pressure mat OFF
2008-12-01 06:04:54;bed right, pressure mat ON
2008-12-01 06:04:55;bed right, pressure mat OFF
2008-12-01 06:04:56;bed right, pressure mat ON
2008-12-01 06:04:57;bed right, pressure mat OFF
2008-12-01 06:05:06;bed right, pressure mat ON
2008-12-01 06:05:07;bed right, pressure mat OFF
2008-12-01 06:05:08;bed right, pressure mat ON
2008-12-01 06:05:09;bed right, pressure mat OFF
2008-12-01 06:05:18;bed right, pressure mat ON
2008-12-01 06:05:19;bed right, pressure mat OFF
2008-12-01 06:05:25;bed right, pressure mat ON
2008-12-01 06:05:26;bed right, pressure mat OFF
2008-12-01 06:05:40;bed right, pressure mat ON
2008-12-01 06:05:41;bed right, pressure mat OFF
2008-12-01 06:05:43;bed right, pressure mat ON
2008-12-01 06:05:44;bed right, pressure mat OFF
2008-12-01 06:06:00;bed right, pressure mat ON
2008-12-01 06:06:01;bed right, pressure mat OFF
2008-12-01 06:06:02;bed right, pressure mat ON
2008-12-01 06:06:03;bed right, pressure mat OFF
2008-12-01 06:06:04;bed right, pressure mat ON
2008-12-01 06:06:05;bed right, pressure mat OFF
2008-12-01 06:06:07;bed right, pressure mat ON
2008-12-01 06:06:08;bed right, pressure mat OFF
2008-12-01 06:06:13;bed right, pressure mat ON
2008-12-01 06:06:14;bed right, pressure mat OFF
2008-12-01 06:06:18;bed right, pressure mat ON
2008-12-01 06:06:19;bed right, pressure mat OFF
2008-12-01 06:06:20;bed right, pressure mat ON
2008-12-01 06:06:21;bed right, pressure mat OFF
2008-12-01 06:06:44;bed right, pressure mat ON
2008-12-01 06:06:45;bed right, pressure mat OFF
2008-12-01 06:06:46;bed right, pressure mat ON
2008-12-01 06:06:47;bed right, pressure mat OFF
2008-12-01 06:06:59;bed right, pressure mat ON
2008-12-01 06:07:00;bed right, pressure mat OFF
2008-12-01 06:07:14;bed right, pressure mat ON
2008-12-01 06:07:15;bed right, pressure mat OFF
2008-12-01 06:07:16;bed right, pressure mat ON
2008-12-01 06:07:17;bed right, pressure mat OFF
2008-12-01 06:07:24;bed right, pressure mat ON
2008-12-01 06:07:25;bed right, pressure mat OFF
2008-12-01 06:07:31;bed right, pressure mat ON
2008-12-01 06:07:32;bed right, pressure mat OFF
2008-12-01 06:07:34;bed right, pressure mat ON
2008-12-01 06:07:35;bed right, pressure mat OFF
2008-12-01 06:09:11;bed right, pressure mat ON
2008-12-01 06:09:12;bed right, pressure mat OFF
2008-12-01 06:09:28;bed right, pressure mat ON
2008-12-01 06:09:34;bed right, pressure mat OFF
2008-12-01 06:09:36;bed right, pressure mat ON
2008-12-01 06:09:38;bed right, pressure mat OFF
2008-12-01 06:09:39;bed right, pressure mat ON
2008-12-01 06:09:40;bed right, pressure mat OFF
2008-12-01 06:11:08;bed right, pressure mat ON
2008-12-01 06:11:09;bed right, pressure mat OFF
2008-12-01 06:11:31;bed right, pressure mat ON
2008-12-01 06:11:32;bed right, pressure mat OFF
2008-12-01 06:11:39;bed right, pressure mat ON
2008-12-01 06:11:40;bed right, pressure mat OFF
2008-12-01 06:11:41;bed right, pressure mat ON
2008-12-01 06:11:42;bed right, pressure mat OFF
2008-12-01 06:12:03;bed right, pressure mat ON
2008-12-01 06:12:04;bed right, pressure mat OFF
2008-12-01 06:12:28;bed right, pressure mat ON
2008-12-01 06:12:29;bed right, pressure mat OFF
2008-12-01 06:12:32;bed right, pressure mat ON
2008-12-01 06:12:33;bed right, pressure mat OFF
2008-12-01 06:12:34;bed right, pressure mat ON
2008-12-01 06:12:35;bed right, pressure mat OFF
2008-12-01 06:12:40;bed right, pressure mat ON
2008-12-01 06:12:41;bed right, pressure mat OFF
2008-12-01 06:12:52;bed right, pressure mat ON
2008-12-01 06:12:53;bed right, pressure mat OFF
2008-12-01 06:13:04;bed right, pressure mat ON
2008-12-01 06:13:05;bed right, pressure mat OFF
2008-12-01 06:13:10;bed right, pressure mat ON
2008-12-01 06:13:11;bed right, pressure mat OFF
2008-12-01 06:13:16;bed right, pressure mat ON
2008-12-01 06:13:17;bed right, pressure mat OFF
2008-12-01 06:13:20;bed right, pressure mat ON
2008-12-01 06:13:21;bed right, pressure mat OFF
2008-12-01 06:13:24;bed right, pressure mat ON
2008-12-01 06:13:25;bed right, pressure mat OFF
2008-12-01 06:13:29;bed right, pressure mat ON
2008-12-01 06:13:30;bed right, pressure mat OFF
2008-12-01 06:13:32;bed right, pressure mat ON
2008-12-01 06:13:33;bed right, pressure mat OFF
2008-12-01 06:13:34;bed right, pressure mat ON
2008-12-01 06:13:35;bed right, pressure mat OFF
2008-12-01 06:13:37;bed right, pressure mat ON
2008-12-01 06:13:38;bed right, pressure mat OFF
2008-12-01 06:13:41;bed right, pressure mat ON
2008-12-01 06:13:45;bed right, pressure mat OFF
2008-12-01 06:13:46;bed right, pressure mat ON
2008-12-01 06:13:47;bed right, pressure mat OFF
2008-12-01 06:14:41;bed right, pressure mat ON
2008-12-01 06:14:42;bed right, pressure mat OFF
2008-12-01 06:14:46;bed right, pressure mat ON
2008-12-01 06:14:47;bed right, pressure mat OFF
2008-12-01 06:14:48;bed right, pressure mat ON
2008-12-01 06:14:49;bed right, pressure mat OFF
2008-12-01 06:14:51;bed right, pressure mat ON
2008-12-01 06:14:52;bed right, pressure mat OFF
2008-12-01 06:14:53;bed right, pressure mat ON
2008-12-01 06:14:54;bed right, pressure mat OFF
2008-12-01 06:14:55;bed right, pressure mat ON
2008-12-01 06:14:56;bed right, pressure mat ON
2008-12-01 06:14:56;bed right, pressure mat OFF
2008-12-01 06:14:57;bed right, pressure mat OFF
2008-12-01 06:15:02;bed right, pressure mat ON
2008-12-01 06:15:05;bed right, pressure mat OFF
2008-12-01 06:15:07;bed right, pressure mat ON
2008-12-01 06:15:08;bed right, pressure mat ON
2008-12-01 06:15:08;bed right, pressure mat OFF
2008-12-01 06:15:09;bed right, pressure mat OFF
2008-12-01 06:15:11;bed right, pressure mat ON
2008-12-01 06:15:13;bed right, pressure mat OFF
2008-12-01 06:15:15;bed right, pressure mat ON
2008-12-01 06:15:16;bed right, pressure mat OFF
2008-12-01 06:15:18;bed right, pressure mat ON
2008-12-01 06:15:19;bed right, pressure mat OFF
2008-12-01 06:15:21;bed right, pressure mat ON
2008-12-01 06:15:24;bed right, pressure mat OFF
2008-12-01 06:15:30;bed right, pressure mat ON
2008-12-01 06:15:31;bed right, pressure mat OFF
2008-12-01 06:15:32;bed right, pressure mat ON
2008-12-01 06:15:33;bed right, pressure mat OFF
2008-12-01 06:15:34;bed right, pressure mat ON
2008-12-01 06:15:35;bed right, pressure mat OFF
2008-12-01 06:15:40;bed right, pressure mat ON
2008-12-01 06:15:41;bed right, pressure mat OFF
2008-12-01 06:15:42;bed right, pressure mat ON
2008-12-01 06:15:43;bed right, pressure mat OFF
2008-12-01 06:15:45;bed right, pressure mat ON
2008-12-01 06:15:46;bed right, pressure mat OFF
2008-12-01 06:15:48;bed right, pressure mat ON
2008-12-01 06:15:49;bed right, pressure mat OFF
2008-12-01 06:15:50;bed right, pressure mat ON
2008-12-01 06:15:51;bed right, pressure mat OFF
2008-12-01 06:15:53;bed right, pressure mat ON
2008-12-01 06:15:54;bed right, pressure mat OFF
2008-12-01 06:15:55;bed right, pressure mat ON
2008-12-01 06:15:56;bed right, pressure mat OFF
2008-12-01 06:15:57;bed right, pressure mat ON
2008-12-01 06:15:58;bed right, pressure mat OFF
2008-12-01 06:16:00;bed right, pressure mat ON
2008-12-01 06:16:01;bed right, pressure mat OFF
2008-12-01 06:16:03;bed right, pressure mat ON
2008-12-01 06:21:05;bed right, pressure mat OFF
2008-12-01 06:21:06;bed right, pressure mat ON
2008-12-01 06:21:07;bed right, pressure mat OFF
2008-12-01 06:21:09;bed right, pressure mat ON
2008-12-01 06:21:10;bed right, pressure mat OFF
2008-12-01 06:22:45;bed right, pressure mat ON
2008-12-01 06:22:46;bed right, pressure mat OFF
2008-12-01 06:22:55;bed right, pressure mat ON
2008-12-01 06:22:56;bed right, pressure mat OFF
2008-12-01 06:22:59;bed right, pressure mat ON
2008-12-01 06:23:00;bed right, pressure mat OFF
2008-12-01 06:23:04;bed right, pressure mat ON
2008-12-01 06:23:05;bed right, pressure mat OFF
2008-12-01 06:23:06;bed right, pressure mat ON
2008-12-01 06:23:07;bed right, pressure mat OFF
2008-12-01 06:23:15;bed right, pressure mat ON
2008-12-01 06:23:16;bed right, pressure mat OFF
2008-12-01 06:23:18;bed right, pressure mat ON
2008-12-01 06:23:19;bed right, pressure mat OFF
2008-12-01 06:23:25;bed right, pressure mat ON
2008-12-01 06:23:26;bed right, pressure mat ON
2008-12-01 06:23:26;bed right, pressure mat OFF
2008-12-01 06:23:27;bed right, pressure mat OFF
2008-12-01 06:23:33;bed right, pressure mat ON
2008-12-01 06:23:34;bed right, pressure mat OFF
2008-12-01 06:23:41;bed right, pressure mat ON
2008-12-01 06:23:42;bed right, pressure mat OFF
2008-12-01 06:24:05;bed right, pressure mat ON
2008-12-01 06:24:06;bed right, pressure mat OFF
2008-12-01 06:24:13;bed right, pressure mat ON
2008-12-01 06:24:14;bed right, pressure mat OFF
2008-12-01 06:24:17;bed right, pressure mat ON
2008-12-01 06:24:18;bed right, pressure mat OFF
2008-12-01 06:24:19;bed right, pressure mat ON
2008-12-01 06:24:20;bed right, pressure mat OFF
2008-12-01 06:24:31;bed right, pressure mat ON
2008-12-01 06:24:32;bed right, pressure mat OFF
2008-12-01 06:24:38;bed right, pressure mat ON
2008-12-01 06:24:39;bed right, pressure mat OFF
2008-12-01 06:24:42;bed right, pressure mat ON
2008-12-01 06:24:43;bed right, pressure mat OFF
2008-12-01 06:24:45;bed right, pressure mat ON
2008-12-01 06:24:46;bed right, pressure mat OFF
2008-12-01 06:24:47;bed right, pressure mat ON
2008-12-01 06:24:48;bed right, pressure mat OFF
2008-12-01 06:24:57;bed right, pressure mat ON
2008-12-01 06:24:58;bed right, pressure mat OFF
2008-12-01 06:25:01;bed right, pressure mat ON
2008-12-01 06:25:02;bed right, pressure mat OFF
2008-12-01 06:25:08;bed right, pressure mat ON
2008-12-01 06:25:09;bed right, pressure mat OFF
2008-12-01 06:25:11;bed right, pressure mat ON
2008-12-01 06:25:12;bed right, pressure mat OFF
2008-12-01 06:25:16;bed right, pressure mat ON
2008-12-01 06:25:17;bed right, pressure mat OFF
2008-12-01 06:25:18;bed right, pressure mat ON
2008-12-01 06:25:19;bed right, pressure mat OFF
2008-12-01 06:25:20;bed right, pressure mat ON
2008-12-01 06:25:21;bed right, pressure mat OFF
2008-12-01 06:25:22;bed right, pressure mat ON
2008-12-01 06:25:23;bed right, pressure mat OFF
2008-12-01 06:25:24;bed right, pressure mat ON
2008-12-01 06:25:25;bed right, pressure mat OFF
2008-12-01 06:25:27;bed right, pressure mat ON
2008-12-01 06:25:28;bed right, pressure mat OFF
2008-12-01 06:25:30;bed right, pressure mat ON
2008-12-01 06:25:31;bed right, pressure mat OFF
2008-12-01 06:25:36;bed right, pressure mat ON
2008-12-01 06:25:37;bed right, pressure mat OFF
2008-12-01 06:25:38;bed right, pressure mat ON
2008-12-01 06:25:39;bed right, pressure mat OFF
2008-12-01 06:25:50;bed right, pressure mat ON
2008-12-01 06:25:51;bed right, pressure mat OFF
2008-12-01 06:26:07;bed right, pressure mat ON
2008-12-01 06:26:08;bed right, pressure mat OFF
2008-12-01 06:26:15;bed right, pressure mat ON
2008-12-01 06:26:16;bed right, pressure mat OFF
2008-12-01 06:26:18;bed right, pressure mat ON
2008-12-01 06:26:21;bed right, pressure mat OFF
2008-12-01 06:26:27;bed right, pressure mat ON
2008-12-01 06:26:28;bed right, pressure mat OFF
2008-12-01 06:26:30;bed right, pressure mat ON
2008-12-01 06:26:32;bed right, pressure mat OFF
2008-12-01 06:26:35;bed right, pressure mat ON
2008-12-01 06:26:36;bed right, pressure mat OFF
2008-12-01 06:26:37;bed right, pressure mat ON
2008-12-01 06:26:38;bed right, pressure mat OFF
2008-12-01 06:26:40;bed right, pressure mat ON
2008-12-01 06:26:42;bed right, pressure mat OFF
2008-12-01 06:26:43;bed right, pressure mat ON
2008-12-01 06:26:44;bed right, pressure mat OFF
2008-12-01 06:26:47;bed right, pressure mat ON
2008-12-01 06:26:48;bed right, pressure mat OFF
2008-12-01 06:26:49;bed right, pressure mat ON
2008-12-01 06:26:50;bed right, pressure mat OFF
2008-12-01 06:26:52;bed right, pressure mat ON
2008-12-01 06:26:54;bed right, pressure mat OFF
2008-12-01 06:26:55;bed right, pressure mat ON
2008-12-01 06:26:56;bed right, pressure mat OFF
2008-12-01 06:26:57;bed right, pressure mat ON
2008-12-01 06:26:58;bed right, pressure mat OFF
2008-12-01 06:26:59;bed right, pressure mat ON
2008-12-01 06:27:00;bed right, pressure mat OFF
2008-12-01 06:27:01;bed right, pressure mat ON
2008-12-01 06:27:02;bed right, pressure mat OFF
2008-12-01 06:27:03;bed right, pressure mat ON
2008-12-01 06:27:04;bed right, pressure mat OFF
2008-12-01 06:27:05;bed right, pressure mat ON
2008-12-01 06:27:06;bed right, pressure mat OFF
2008-12-01 06:27:09;bed right, pressure mat ON
2008-12-01 06:27:10;bed right, pressure mat OFF
2008-12-01 06:27:12;bed right, pressure mat ON
2008-12-01 06:27:13;bed right, pressure mat OFF
2008-12-01 06:27:14;bed right, pressure mat ON
2008-12-01 06:27:15;bed right, pressure mat OFF
2008-12-01 06:27:16;bed right, pressure mat ON
2008-12-01 06:27:17;bed right, pressure mat OFF
2008-12-01 06:27:18;bed right, pressure mat ON
2008-12-01 06:27:19;bed right, pressure mat OFF
2008-12-01 06:27:21;bed right, pressure mat ON
2008-12-01 06:27:25;bed right, pressure mat OFF
2008-12-01 06:27:27;bed right, pressure mat ON
2008-12-01 06:27:29;bed right, pressure mat OFF
2008-12-01 06:27:31;bed right, pressure mat ON
2008-12-01 06:27:33;bed right, pressure mat OFF
2008-12-01 06:27:35;bed right, pressure mat ON
2008-12-01 06:27:36;bed right, pressure mat OFF
2008-12-01 06:27:37;bed right, pressure mat ON
2008-12-01 06:27:38;bed right, pressure mat OFF
2008-12-01 06:27:40;bed right, pressure mat ON
2008-12-01 06:27:42;bed right, pressure mat OFF
2008-12-01 06:27:43;bed right, pressure mat ON
2008-12-01 06:27:44;bed right, pressure mat OFF
2008-12-01 06:27:45;bed right, pressure mat ON
2008-12-01 06:27:46;bed right, pressure mat OFF
2008-12-01 06:27:47;bed right, pressure mat ON
2008-12-01 06:27:48;bed right, pressure mat OFF
2008-12-01 06:27:49;bed right, pressure mat ON
2008-12-01 06:27:50;bed right, pressure mat OFF
2008-12-01 06:27:51;bed right, pressure mat ON
2008-12-01 06:27:52;bed right, pressure mat OFF
2008-12-01 06:27:53;bed right, pressure mat ON
2008-12-01 06:27:54;bed right, pressure mat OFF
2008-12-01 06:27:56;bed right, pressure mat ON
2008-12-01 06:27:58;bed right, pressure mat OFF
2008-12-01 06:27:59;bed right, pressure mat ON
2008-12-01 06:28:00;bed right, pressure mat OFF
2008-12-01 06:28:02;bed right, pressure mat ON
2008-12-01 06:28:05;bed right, pressure mat OFF
2008-12-01 06:28:06;bed right, pressure mat ON
2008-12-01 06:28:07;bed right, pressure mat OFF
2008-12-01 06:28:08;bed right, pressure mat ON
2008-12-01 06:28:09;bed right, pressure mat OFF
2008-12-01 06:28:10;bed right, pressure mat ON
2008-12-01 06:28:11;bed right, pressure mat OFF
2008-12-01 06:28:12;bed right, pressure mat ON
2008-12-01 06:28:13;bed right, pressure mat OFF
2008-12-01 06:28:14;bed right, pressure mat ON
2008-12-01 06:28:15;bed right, pressure mat OFF
2008-12-01 06:28:17;bed right, pressure mat ON
2008-12-01 06:28:18;bed right, pressure mat OFF
2008-12-01 06:28:19;bed right, pressure mat ON
2008-12-01 06:28:20;bed right, pressure mat ON
2008-12-01 06:28:20;bed right, pressure mat OFF
2008-12-01 06:28:21;bed right, pressure mat OFF
2008-12-01 06:28:24;bed right, pressure mat ON
2008-12-01 06:28:25;bed right, pressure mat OFF
2008-12-01 06:28:26;bed right, pressure mat ON
2008-12-01 06:28:27;bed right, pressure mat OFF
2008-12-01 06:28:29;bed right, pressure mat ON
2008-12-01 06:28:30;bed right, pressure mat OFF
2008-12-01 06:28:31;bed right, pressure mat ON
2008-12-01 06:28:36;bed right, pressure mat OFF
2008-12-01 06:28:38;bed right, pressure mat ON
2008-12-01 06:28:39;bed right, pressure mat OFF
2008-12-01 06:28:40;bed right, pressure mat ON
2008-12-01 06:28:41;bed right, pressure mat OFF
2008-12-01 06:28:42;bed right, pressure mat ON
2008-12-01 06:28:43;bed right, pressure mat OFF
2008-12-01 06:28:45;bed right, pressure mat ON
2008-12-01 06:28:47;bed right, pressure mat OFF
2008-12-01 06:28:48;bed right, pressure mat ON
2008-12-01 06:28:49;bed right, pressure mat OFF
2008-12-01 06:28:52;bed right, pressure mat ON
2008-12-01 06:28:53;bed right, pressure mat OFF
2008-12-01 06:28:53;bed right, pressure mat ON
2008-12-01 06:28:54;bed right, pressure mat OFF
2008-12-01 06:28:57;bed right, pressure mat ON
2008-12-01 06:28:58;bed right, pressure mat OFF
2008-12-01 06:29:00;bed right, pressure mat ON
2008-12-01 06:29:01;bed right, pressure mat OFF
2008-12-01 06:29:03;bed right, pressure mat ON
2008-12-01 06:29:04;bed right, pressure mat OFF
2008-12-01 06:29:06;bed right, pressure mat ON
2008-12-01 06:29:07;bed right, pressure mat OFF
2008-12-01 06:29:08;bed right, pressure mat ON
2008-12-01 06:29:09;bed right, pressure mat OFF
2008-12-01 06:29:09;bed right, pressure mat ON
2008-12-01 06:29:10;bed right, pressure mat OFF
2008-12-01 06:29:12;bed right, pressure mat ON
